floor,url,price,title,community,location
高层/24层,http://sh.lianjia.com/zufang/shz3450499.html,3600,新鲜挂牌，温馨之家，地铁沿线，闹中取静,海博大厦,南码头
中层/5层,http://sh.lianjia.com/zufang/shz3403871.html,4000,景观房，业主降价，一链倾城，毗邻地铁,上钢三村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3422986.html,3500,济阳一村，刚刚降价，上门实勘，抢鲜笋盘,济阳一村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3398580.html,3500,汇成五村，放心好房，低区出入方便，上门实拍,汇成五村,上海南站
中层/6层,http://sh.lianjia.com/zufang/shz3398919.html,3500,罗秀二村，上门实拍，错过不再有，黄金楼层,罗秀二村,长桥
高层/6层,http://sh.lianjia.com/zufang/shz3401256.html,3600,花苑村紫竹园，光线非常好，高清实拍，观望后悔莫及,花苑村紫竹园,康健
中层/6层,http://sh.lianjia.com/zufang/shz3403835.html,3800,漕泾一村，真实在租，黄金楼层，1室1厅,漕泾一村,康健
中层/6层,http://sh.lianjia.com/zufang/shz3405689.html,3500,梅陇九村，上门实勘，好楼层，1室1厅1卫,梅陇九村,华东理工
高层/6层,http://sh.lianjia.com/zufang/shz3406879.html,3600,长青坊，如您所见，1室1厅1卫，上门实勘,长青坊,康健
中层/6层,http://sh.lianjia.com/zufang/shz3413618.html,3300,长桥三村，光线充足，放心好房，温馨一室,长桥三村,长桥
高层/6层,http://sh.lianjia.com/zufang/shz3423022.html,3300,错过不再有，上门实勘，采光无遮挡，小户型,花苑村紫竹园,康健
高层/6层,http://sh.lianjia.com/zufang/shz2851177.html,3000,链家房源，温馨一室，闹中取静，上门实勘,华欣家园,华泾
中层/6层,http://sh.lianjia.com/zufang/shz3399926.html,3700,1室1厅，一链倾城，景观房，上门实拍,长海坊,康健
高层/6层,http://sh.lianjia.com/zufang/shz3405588.html,3800,杜鹃园，一链倾城，上门实拍，光线非常好,杜鹃园,康健
高层/6层,http://sh.lianjia.com/zufang/shz3427587.html,3800,杜鹃园，一室小户型，高清实拍，有爱有家,杜鹃园,康健
中层/6层,http://sh.lianjia.com/zufang/shz3296411.html,3900,长桥三村，一室小户型，链家房源，光线充足,长桥三村,长桥
高层/6层,http://sh.lianjia.com/zufang/shz3423251.html,3800,温馨之家，上门实拍，吉宅出租，远离雾霾带,汇成五村,上海南站
中层/5层,http://sh.lianjia.com/zufang/shz3331939.html,3200,田林一村，降价房源，上门实勘，景观房,田林一村,田林
中层/6层,http://sh.lianjia.com/zufang/shz3352041.html,3800,光华园，如您所见，降价房源，空气清新,光华园,上海南站
高层/6层,http://sh.lianjia.com/zufang/shz3365133.html,3300,罗秀三村，视野很好，小户型，放心好房,罗秀三村,植物园
低层/6层,http://sh.lianjia.com/zufang/shz3393326.html,3700,放心好房，低楼层，1室1厅1卫，降价房源,桂莘小区,康健
中层/6层,http://sh.lianjia.com/zufang/shz3414909.html,3800,光线充足，如您所见，温馨一室，上门实拍,梅陇十一村,华东理工
中层/6层,http://sh.lianjia.com/zufang/shz3427723.html,4000,长桥一村，光线充足，业主降价，上门实拍,长桥一村,长桥
低层/6层,http://sh.lianjia.com/zufang/shz3432180.html,2500,新鲜好房，温馨之家，业主刚降价，链家好房,玉兰路158弄,花木
低层/6层,http://sh.lianjia.com/zufang/shz3433221.html,3300,顺馨佳园，新鲜好房，地铁房，一室小户型,顺馨佳园,川沙
低层/19层,http://sh.lianjia.com/zufang/shz3435817.html,3600,上门实勘，一链倾城，业主降价出租，小户型,品臻国际公寓,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3436812.html,3800,有爱有家，生活很便利，空气清新，新上房源,文兰小区,塘桥
高层/6层,http://sh.lianjia.com/zufang/shz3437650.html,3600,香山新村东北街坊，高区景观好，上门实勘，新鲜好房,香山新村东北街坊,金杨
高层/5层,http://sh.lianjia.com/zufang/shz3442676.html,2000,交通便利，空气清新，观望后悔莫及，降价房源,紫竹轩,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3442964.html,4000,梅园五街坊，温馨之家，吉宅出租，业主新委托,梅园五街坊,源深
中层/6层,http://sh.lianjia.com/zufang/shz3443133.html,3500,双桥小区，一室小户型，南北户型，新鲜上架,双桥小区,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3444859.html,3500,泉东二小区，降价房源，新鲜上架，1室1厅,泉东二小区,潍坊
中层/5层,http://sh.lianjia.com/zufang/shz3446669.html,3500,海防新村，上门实勘，吉宅出租，空气清新,海防新村,洋泾
中层/6层,http://sh.lianjia.com/zufang/shz3447224.html,3300,新鲜上架，上门实拍，一室小户型，业主刚降价,东三里桥路160弄,南码头
中层/10层,http://sh.lianjia.com/zufang/shz3447584.html,3700,锦绣一方名苑，稀罕南北通，新鲜挂牌，上门实拍,锦绣一方名苑,杨东
低层/6层,http://sh.lianjia.com/zufang/shz3447943.html,3000,地铁房，上门实拍，低楼层，1室1厅1卫,凌四小区,洋泾
低层/5层,http://sh.lianjia.com/zufang/shz3450191.html,2800,潍坊一村，新鲜上架，地铁沿线，低区出入方便,潍坊一村,潍坊
低层/6层,http://sh.lianjia.com/zufang/shz3447592.html,3200,交通便利，有爱有家，刚刚降价，新鲜挂牌,嘉屯苑,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3414936.html,3500,1室1厅，高区阳光房，好房好心情，上门实勘,德州四村,世博
低层/14层,http://sh.lianjia.com/zufang/shz3455984.html,2200,金东名苑，小户型，低区出入方便，链家房源,金东名苑,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3445208.html,3000,峨山小区，上门实勘，小户型，新出好房,峨山小区,塘桥
中层/9层,http://sh.lianjia.com/zufang/shz3457677.html,3600,新出好房，地铁沿线，温馨一室，刚刚降价,上南一村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3458601.html,4000,上南五村，新鲜好房，刚刚降价，上门实勘,上南五村,世博
高层/6层,http://sh.lianjia.com/zufang/shz1359911.html,3400,一链倾城，业主降价，小户型，高清实拍,长兴坊,康健
高层/6层,http://sh.lianjia.com/zufang/shz1057467.html,4000,杜鹃园，有爱有家，远离雾霾带，上门实拍,杜鹃园,康健
中层/6层,http://sh.lianjia.com/zufang/shz3348961.html,3200,热门房源，光线充足，放心好房，上门实拍,汇成四村,上海南站
低层/6层,http://sh.lianjia.com/zufang/shz3395874.html,2300,东湾小区，上门实拍，观望后悔莫及，低区出入方便,东湾小区,华泾
中层/6层,http://sh.lianjia.com/zufang/shz3404860.html,4000,汇成五村，小户型，热门房源，一链倾城,汇成五村,上海南站
中层/6层,http://sh.lianjia.com/zufang/shz3431444.html,3600,园南三村，链家好房，温馨之家，新出好房,园南三村,植物园
高层/6层,http://sh.lianjia.com/zufang/shz3455315.html,3700,和平小区，闹中取静，链家房源，新上房源,和平小区（徐汇）,华东理工
中层/3层,http://sh.lianjia.com/zufang/shz3402510.html,3700,稀缺南北通，新出房源，一链倾城，一室小户型,长乐路335号,衡山路
中层/6层,http://sh.lianjia.com/zufang/shz3335601.html,3200,好楼层，新出房源，温馨之家，近地铁,梅陇四村,华东理工
中层/6层,http://sh.lianjia.com/zufang/shz3415734.html,3300,温馨一室，地铁房，真实在租，景观房,龙吴路410弄,龙华
中层/6层,http://sh.lianjia.com/zufang/shz3419288.html,4000,机场新村，地铁沿线，空气清新，新鲜挂牌,机场新村（龙华）,龙华
低层/6层,http://sh.lianjia.com/zufang/shz3419403.html,2500,龙南七村，享受好房，低区出入方便，温馨之家,龙南七村,龙华
高层/5层,http://sh.lianjia.com/zufang/shz3427818.html,3800,番禺路875弄，紧邻地铁，业主新委托，小户型,番禺路875弄,徐家汇
高层/5层,http://sh.lianjia.com/zufang/shz3428898.html,3500,江南一村，地铁沿线，新鲜好房，如您所见,江南一村,斜土路
高层/6层,http://sh.lianjia.com/zufang/shz3429658.html,4000,好房好心情，出行方便，采光无敌好，1室1厅,楼园小区,上海南站
低层/4层,http://sh.lianjia.com/zufang/shz3432418.html,4000,1室1厅1卫，低区出入方便，交通便利，新鲜好房,日晖六村,斜土路
高层/6层,http://sh.lianjia.com/zufang/shz3435029.html,4000,新鲜好房，链家房源，毗邻地铁，房型正气,欣嘉苑,漕河泾
低层/5层,http://sh.lianjia.com/zufang/shz3435551.html,3500,链家房源，小户型，新鲜好房，上下楼方便,日晖六村,斜土路
中层/5层,http://sh.lianjia.com/zufang/shz3436242.html,3700,宛平南路65弄，好楼层，交通便利，新出房源,宛平南路65弄,徐家汇
中层/23层,http://sh.lianjia.com/zufang/shz3438110.html,2400,生活很便利，1室1厅1卫，光线充足，链家好房,银星名庭,万体馆
低层/6层,http://sh.lianjia.com/zufang/shz3457140.html,2800,西镇小区，上门实拍，低区出入方便，真实在租,西镇小区（浦东）,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3437520.html,3200,恒大小区，热门带看，地铁沿线，业主新委托,恒大小区,世博
高层/19层,http://sh.lianjia.com/zufang/shz2985750.html,3900,1室1厅1卫，热门带看，真实在租，采光这边独好,金桥酒店公寓,碧云
低层/6层,http://sh.lianjia.com/zufang/shz3442035.html,2100,链家房源，新鲜上架，上门实勘，上下楼方便,上炼三村,外高桥
低层/11层,http://sh.lianjia.com/zufang/shz3447498.html,2800,新出房源，看房方便，低区出入方便，上门实勘,金领国际（公寓）,曹路
高层/6层,http://sh.lianjia.com/zufang/shz3428614.html,3200,1室1厅1卫，交通便利，南北通，高清实拍,高南新村,外高桥
高层/24层,http://sh.lianjia.com/zufang/shz3447543.html,3500,凌高小区，地铁沿线，温馨一室，新出好房,凌高小区,洋泾
低层/14层,http://sh.lianjia.com/zufang/shz3392715.html,3000,中虹家园，低楼层，1室1厅，上门实勘,中虹家园,曹路
中层/6层,http://sh.lianjia.com/zufang/shz3402060.html,3800,随时看房，1室1厅1卫，景观房，实地看房,紫叶花园,北蔡
高层/7层,http://sh.lianjia.com/zufang/shz3412026.html,3500,小户型，采光无敌好，一链倾城，高清实拍,高科西路3060弄,北蔡
中层/6层,http://sh.lianjia.com/zufang/shz3420584.html,2800,金钻苑，高清实拍，小户型，享受好房,金钻苑,曹路
高层/6层,http://sh.lianjia.com/zufang/shz3424039.html,3800,莲业新村，上门实勘，放心好房，1室1厅1卫,莲业新村,北蔡
低层/18层,http://sh.lianjia.com/zufang/shz3432248.html,3500,圣鑫苑，温馨一室，有爱有家，低楼层,圣鑫苑,周浦
低层/32层,http://sh.lianjia.com/zufang/shz3437937.html,3600,上下楼方便，交通方便，实地看房，一链倾城,盛第大厦,花木
低层/6层,http://sh.lianjia.com/zufang/shz3319677.html,3500,金鹏苑，看房有钥匙，交通便利，小户型,金鹏苑,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3322032.html,2400,汇腾南苑，空气清新，好房好心情，温馨之家,汇腾南苑,周浦
高层/6层,http://sh.lianjia.com/zufang/shz3359965.html,2600,周东一村，温馨一室，高清实拍，有钥匙房源,周东一村,周浦
高层/5层,http://sh.lianjia.com/zufang/shz3437731.html,2000,欧风家园，上门实勘，观望后悔莫及，温馨一室,欧风家园,周浦
高层/5层,http://sh.lianjia.com/zufang/shz3416957.html,2300,公元新村，钥匙房，温馨之家，高区采光好,公元新村,周浦
高层/18层,http://sh.lianjia.com/zufang/shz1043672.html,4000,有钥匙，上门实勘，一室小户型，放心好房,碧云青年汇（二期）,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3438265.html,3500,好楼层，交通方便，观望后悔莫及，1室1厅,龙华茶花园,龙华
低层/6层,http://sh.lianjia.com/zufang/shz3438975.html,3500,东安四村，温馨一室，低楼层，吉宅出租,东安四村,徐家汇
中层/5层,http://sh.lianjia.com/zufang/shz3439353.html,3200,黄金楼层，享受好房，近地铁，1室1厅,田林二村,田林
高层/6层,http://sh.lianjia.com/zufang/shz3439642.html,2100,华理苑，交通方便，新鲜挂牌，放心好房,华理苑,华东理工
中层/6层,http://sh.lianjia.com/zufang/shz3440881.html,2700,田林十三村，真实在租，小户型，紧邻地铁,田林十三村,田林
低层/6层,http://sh.lianjia.com/zufang/shz3442950.html,3500,樱花园，毗邻地铁，低区出入方便，新鲜好房,樱花园（徐汇）,康健
高层/35层,http://sh.lianjia.com/zufang/shz3443844.html,2900,徐汇世家花园，小户型，吉宅出租，视野很好,徐汇世家花园,田林
低层/29层,http://sh.lianjia.com/zufang/shz3443913.html,2000,华利公寓，链家好房，低楼层，新出房源,华利公寓,田林
高层/3层,http://sh.lianjia.com/zufang/shz3444406.html,3600,高区景观好，一链倾城，新鲜挂牌，交通便利,金龙花苑玫瑰园,龙华
低层/4层,http://sh.lianjia.com/zufang/shz3444729.html,3000,华侨新村，如您所见，1室0厅，新出好房,华侨新村,徐家汇
高层/6层,http://sh.lianjia.com/zufang/shz3446037.html,3600,田林十四村，享受好房，交通便利，业主新委托,田林十四村,田林
低层/6层,http://sh.lianjia.com/zufang/shz3447274.html,2000,梅陇五村，一室小户型，低区出入方便，毗邻地铁,梅陇五村,华东理工
低层/6层,http://sh.lianjia.com/zufang/shz3448688.html,3400,梅陇六村，错过不再有，毗邻地铁，低楼层,梅陇六村,华东理工
中层/6层,http://sh.lianjia.com/zufang/shz3448702.html,3800,科苑新村，业主新委托，1室1厅，如您所见,科苑新村,康健
中层/5层,http://sh.lianjia.com/zufang/shz3448711.html,3600,虹二小区，景观房，新上房源，地铁房,虹二小区,徐家汇
中层/5层,http://sh.lianjia.com/zufang/shz3451748.html,3990,东安二村，新鲜上架，温馨一室，毗邻地铁,东安二村,徐家汇
中层/6层,http://sh.lianjia.com/zufang/shz3457667.html,3900,中原新村，地铁房，黄金楼层，温馨一室,中原新村,徐家汇
低层/6层,http://sh.lianjia.com/zufang/shz3453017.html,3800,宛南六村，1室0厅1卫，抢鲜笋盘，交通方便,宛南六村,龙华
低层/6层,http://sh.lianjia.com/zufang/shz3452145.html,3300,康乐小区，1室1厅1卫，观望后悔莫及，生活很便利,康乐小区（徐汇）,康健
中层/3层,http://sh.lianjia.com/zufang/shz3453370.html,3500,岳阳路79弄，毗邻地铁，新出房源，好楼层,岳阳路79弄,建国西路
高层/6层,http://sh.lianjia.com/zufang/shz3418077.html,3500,西镇小区，温馨一室，人气房源，高区景观房,西镇小区（浦东）,洋泾
低层/19层,http://sh.lianjia.com/zufang/shz3428571.html,4000,上门实拍，上下楼方便，小户型，有钥匙房源,金桥酒店公寓,碧云
高层/6层,http://sh.lianjia.com/zufang/shz3383400.html,3300,凌三小区，远离雾霾带，观望后悔莫及，上门实拍,凌三小区,洋泾
中层/26层,http://sh.lianjia.com/zufang/shz3402468.html,3200,1室1厅1卫，链家好房，上门实勘，光线充足,万达广场（周浦）,周浦
高层/18层,http://sh.lianjia.com/zufang/shz3417078.html,3800,印象春城，采光无遮挡，上门实拍，有钥匙房源,印象春城,周浦
